SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
20MICRONS,EQ,32.85,33.85,31.85,33.45,33.85,32.3,187303,6187285.7,13-Jul-20,1382,INE144J01027
21STCENMGM,EQ,11.1,11.1,10.75,10.75,10.75,10.9,1829,20301.55,13-Jul-20,13,INE253B01015
3IINFOTECH,EQ,2.6,2.65,2.55,2.55,2.6,2.65,4260840,10960563.95,13-Jul-20,2132,INE748C01020
3MINDIA,EQ,19650,20100,19400,19936.2,19990,19504.05,3557,70037460.6,13-Jul-20,1489,INE470A01017
509GS2022,GS,103.55,103.95,103.55,103.95,103.95,99,2,207.5,13-Jul-20,2,IN0020200021
522GS2025,GS,95.03,95.03,95.03,95.03,95.03,100,5,475.15,13-Jul-20,1,IN0020200112
579GS2030,GS,101,101,101,101,101,100,50,5050,13-Jul-20,2,IN0020200070
5PAISA,EQ,301.9,309.75,290,309.75,309.75,281.6,146960,45253627.45,13-Jul-20,1395,INE618L01018
63MOONS,BE,73.2,75.9,71.2,71.85,72.3,74.2,19064,1389070.95,13-Jul-20,271,INE111B01023
737GS2023,GS,113,113,113,113,113,107.62,1,113,13-Jul-20,1,IN0020180025
75GS2034,GS,122.8,122.8,122.8,122.8,122.8,117,1,122.8,13-Jul-20,1,IN0020040039
A2ZINFRA,EQ,5.1,5.1,4.9,4.95,4.95,5,125556,624349.5,13-Jul-20,256,INE619I01012
AAKASH,SM,30.45,30.45,30.45,30.45,30.45,29,3000,91350,13-Jul-20,1,INE087Z01016
AARTIDRUGS,EQ,1374.95,1390,1342.05,1354.2,1344.95,1359.95,40805,55930425.4,13-Jul-20,3162,INE767A01016
AARTIIND,EQ,948,948,926.05,928.45,928,937.7,340589,317851649.3,13-Jul-20,12595,INE769A01020
AARVEEDEN,BE,11.1,11.65,11.1,11.2,11.2,11.1,9644,109775.45,13-Jul-20,45,INE273D01019
AARVI,EQ,37.7,37.7,34.8,35.85,36.9,35.95,2325,84238.25,13-Jul-20,35,INE754X01016
AAVAS,EQ,1314.05,1340,1285,1290.85,1292,1314.05,43361,57187245.35,13-Jul-20,2542,INE216P01012
ABAN,EQ,27.1,27.9,26.15,26.35,26.25,27,61075,1650048.8,13-Jul-20,624,INE421A01028
ABB,EQ,922,925.35,910,914.9,913,916.95,76574,70120267.7,13-Jul-20,3977,INE117A01022
ABBOTINDIA,EQ,15512,15650,15450,15493,15500,15512.6,8464,131529666.4,13-Jul-20,3341,INE358A01014
ABCAPITAL,EQ,62.5,62.8,59.6,60.25,60.2,62.35,2696934,163675651.5,13-Jul-20,11879,INE674K01013
ABFRL,EQ,122.2,122.5,119.3,120.2,120.1,121.15,1405102,169259043.9,13-Jul-20,17097,INE647O01011
ABFRL-RE,BE,17.85,18.5,14.9,15.05,15.1,17.85,1475006,23102276.95,13-Jul-20,14245,INE647O20011
ABSLBANETF,EQ,229.71,229.71,220.1,222.99,222.99,221,277,62020.55,13-Jul-20,18,INF209KB1O58
ABSLNN50ET,EQ,265.67,268.22,260,261.84,260.03,265.66,55,14397.1,13-Jul-20,13,INF209KB1B87
ABSLRIF6RG,MF,5.65,6.1,5.65,6.07,6.1,6,20488,122376.8,13-Jul-20,8,INF209KB1LL4
ACC,EQ,1310.25,1353.5,1310.25,1346,1344,1310.25,1707292,2280679056,13-Jul-20,54987,INE012A01025
ACCELYA,EQ,943.15,952.95,939,946.3,945.05,948.2,18224,17243078.8,13-Jul-20,523,INE793A01012
ACCURACY,SM,40,40,40,40,40,39,1600,64000,13-Jul-20,1,INE648Z01015
ACE,EQ,62.55,64,60.45,61.5,61.75,62,333626,20806812.45,13-Jul-20,3941,INE731H01025
ADANIENT,EQ,161.45,162.45,154.35,156.05,156,159.7,2586181,407153496.9,13-Jul-20,17167,INE423A01024
ADANIGAS,EQ,152.65,157.5,152,153.85,154.2,151.9,1366841,211315154.2,13-Jul-20,15117,INE399L01023
ADANIGREEN,EQ,381,382.65,361.6,364.75,364,371.05,855922,317228551.7,13-Jul-20,21423,INE364U01010
ADANIPORTS,EQ,336.25,339.65,331.5,332.2,332.7,334.95,2187706,731268056.4,13-Jul-20,31252,INE742F01042
ADANIPOWER,EQ,34.9,34.95,34.4,34.7,34.8,34.8,3333128,115319441,13-Jul-20,8876,INE814H01011
ADANITRANS,EQ,243.95,253.15,240.1,251.15,252.95,241.1,442979,110802926.8,13-Jul-20,6537,INE931S01010
ADFFOODS,EQ,297.65,298.6,285.7,289.35,289.75,293.2,24300,7046105.15,13-Jul-20,853,INE982B01019
ADHUNIKIND,BE,21.25,22.25,20.65,21.65,21.65,21.7,27179,574954.8,13-Jul-20,160,INE452L01012
ADORWELD,EQ,260.1,262.1,253.3,255.55,254.55,260.3,25959,6654981.7,13-Jul-20,1048,INE045A01017
ADROITINFO,EQ,8.75,9.05,8.75,9.05,9.05,8.65,12504,112910.05,13-Jul-20,39,INE737B01033
ADSL,EQ,16.15,16.5,15.75,16.05,16.05,16.15,61944,991364.2,13-Jul-20,164,INE102I01027
ADVANIHOTR,EQ,45.1,45.15,44,44.15,44,44.35,2809,124579.25,13-Jul-20,95,INE199C01026
ADVENZYMES,EQ,164.5,167.05,163.25,163.95,164,163.95,88967,14658244.3,13-Jul-20,2149,INE837H01020
AEGISCHEM,EQ,181,190,179.65,186.65,189.1,179.75,624708,114697471.8,13-Jul-20,7153,INE208C01025
AFFLE,EQ,1780.55,1810,1701,1707.95,1707,1781.85,116042,201675768.5,13-Jul-20,11476,INE00WC01019
AGARIND,EQ,90,90.05,87.45,87.7,88,88.65,17199,1521706.6,13-Jul-20,444,INE204E01012
AGCNET,EQ,284.5,303.3,284.5,286.1,291.8,290.75,7756,2239047.15,13-Jul-20,169,INE676A01019
AGRITECH,BE,31.9,31.9,29.35,29.7,30,30.7,11539,345409.45,13-Jul-20,112,INE449G01018
AGROPHOS,EQ,12.65,13.75,12.6,12.75,12.8,13.25,54303,696638.85,13-Jul-20,219,INE740V01019
AHLADA,SM,42.75,42.75,40.05,40.85,40.05,43.8,8000,327250,13-Jul-20,8,INE00PV01013
AHLEAST,EQ,140.05,143.8,136.8,139.95,139.9,143.6,1324,186077.2,13-Jul-20,104,INE926K01017
AHLUCONT,EQ,216.6,218,212.8,213.05,213,216.6,1500,321091.55,13-Jul-20,111,INE758C01029
AHLWEST,EQ,268.05,268.05,252.35,253.7,253.15,262.65,839,217294.6,13-Jul-20,127,INE915K01010
AIAENG,EQ,1643.05,1657.9,1633.55,1649.2,1650,1634.85,22917,37696929,13-Jul-20,1810,INE212H01026
AIONJSW,EQ,13.8,14.1,13,13,13,13.65,183583,2477185.2,13-Jul-20,347,INE743C01021
AIRAN,BE,12.7,13,12.45,12.75,12.65,12.7,73380,934645.45,13-Jul-20,202,INE645W01026
AIROLAM,SM,22.5,22.5,22.5,22.5,22.5,22.8,3000,67500,13-Jul-20,1,INE801L01010
AJANTPHARM,EQ,1423.5,1426,1382,1388.2,1393,1420.35,144362,201769977.3,13-Jul-20,13922,INE031B01049
AJMERA,EQ,83.75,84.8,81.5,82.15,82,83.7,58078,4818766.75,13-Jul-20,894,INE298G01027
AJOONI,SM,10.8,10.8,10.8,10.8,10.8,10.3,4000,43200,13-Jul-20,1,INE820Y01013
AKASH,BE,121.75,121.95,118,119.4,118.1,118.15,1488,177987.75,13-Jul-20,131,INE737W01013
AKG,SM,37,37,37,37,37,36.5,4000,148000,13-Jul-20,1,INE00Y801016
AKSHARCHEM,EQ,220,230.65,218,223.75,223,217,80501,18000305.05,13-Jul-20,3040,INE542B01011
AKSHOPTFBR,BE,4.75,4.75,4.75,4.75,4.75,4.95,68966,327588.5,13-Jul-20,268,INE523B01011
AKZOINDIA,EQ,1829.55,1868.95,1815.5,1853.7,1854.95,1829.55,7865,14494467.3,13-Jul-20,1381,INE133A01011
ALANKIT,EQ,17,17,16.1,16.3,16.25,16.8,86053,1415253.25,13-Jul-20,411,INE914E01040
ALBERTDAVD,EQ,406.55,413,402.1,409.3,411.9,406.35,23292,9517303.95,13-Jul-20,1431,INE155C01010
ALCHEM,EQ,4.95,5.1,4.75,4.75,4.75,4.95,35126,170343.05,13-Jul-20,187,INE964B01033
ALEMBICLTD,EQ,82.5,85.45,81.8,82.4,82.35,81.95,1112005,92794649.55,13-Jul-20,8163,INE426A01027
ALICON,EQ,272.65,277.65,265.3,272.3,272,276.75,3875,1040700.75,13-Jul-20,208,INE062D01024
ALKALI,EQ,46.95,48.2,46.05,47,46.05,46,34638,1621940.7,13-Jul-20,1222,INE773I01017
ALKEM,EQ,2425.85,2444.95,2351,2407,2406,2422.35,86902,208836900.5,13-Jul-20,7842,INE540L01014
ALKYLAMINE,EQ,2448.75,2464,2383.45,2393,2402,2418.6,51998,126063971.9,13-Jul-20,5183,INE150B01021
ALLCARGO,EQ,92.4,97.7,92.4,95.25,95.65,91.85,259850,24694395,13-Jul-20,3443,INE418H01029
ALLSEC,EQ,189,189,180.25,184.5,184.5,184.7,8335,1545292.15,13-Jul-20,236,INE835G01018
ALMONDZ,EQ,10.8,11.3,10.6,11,10.85,11,2573,27908.5,13-Jul-20,46,INE326B01027
ALOKINDS,EQ,40.45,42,39.05,39.05,39.05,41.1,34487361,1380556541,13-Jul-20,60863,INE270A01029
ALPA,EQ,20.2,20.35,19.75,20,19.9,19.85,29637,593287.6,13-Jul-20,235,INE385I01010
ALPHAGEO,EQ,181.65,184.9,175.05,176.6,176.6,181.5,22038,3929538.3,13-Jul-20,1069,INE137C01018
ALPSINDUS,BE,1.25,1.25,1.25,1.25,1.25,1.3,4457,5571.25,13-Jul-20,29,INE093B01015
AMARAJABAT,EQ,697,712.4,694.1,698.2,698,696.55,792988,558423749.9,13-Jul-20,21844,INE885A01032
AMBER,EQ,1556.4,1563.4,1523.8,1538.25,1544,1543.1,33758,52142901.25,13-Jul-20,6321,INE371P01015
AMBIKCO,EQ,689,689,650,657.8,659.95,667.3,6955,4575560.4,13-Jul-20,819,INE540G01014
AMBUJACEM,EQ,197.2,199.7,193.75,198.45,198.4,197.2,5213446,1027757083,13-Jul-20,38823,INE079A01024
AMDIND,EQ,15.15,15.2,14.45,14.5,14.55,14.9,11258,165367.3,13-Jul-20,66,INE005I01014
AMJLAND,EQ,19.4,20.35,19.3,19.4,19.4,19.95,8242,162077.55,13-Jul-20,96,INE606A01024
AMRUTANJAN,EQ,370,385,367.1,380.9,382.45,369.05,256764,96532238.45,13-Jul-20,9349,INE098F01031
ANANTRAJ,EQ,23.15,23.3,22.9,23,22.9,23.05,101879,2349967.8,13-Jul-20,327,INE242C01024
ANDHRACEMT,BE,6.6,6.6,6.6,6.6,6.6,6.9,110545,729597,13-Jul-20,333,INE666E01012
ANDHRAPAP,EQ,232.45,234.75,227.6,229.1,228.5,231.7,120970,27953228.2,13-Jul-20,2142,INE435A01028
ANDHRSUGAR,EQ,257.9,274.9,257.05,267.95,272.9,256.2,267536,71197945.5,13-Jul-20,5823,INE715B01013
ANIKINDS,EQ,14.1,14.4,14.1,14.15,14.2,14.8,10236,144705.2,13-Jul-20,64,INE087B01017
ANKITMETAL,BE,0.65,0.65,0.6,0.6,0.65,0.65,23768,14685.05,13-Jul-20,51,INE106I01010
ANSALAPI,BE,4.05,4.3,4.05,4.25,4.3,4.1,112086,466738.1,13-Jul-20,114,INE436A01026
ANSALHSG,BE,3.85,4,3.75,3.9,3.95,3.85,21221,82026.55,13-Jul-20,50,INE880B01015
ANUP,EQ,474,475.9,461.25,475.1,475.5,453.25,43920,20803811.35,13-Jul-20,1298,INE294Z01018
APARINDS,EQ,339.95,341,333.05,335.4,335.25,335.45,9235,3103402,13-Jul-20,937,INE372A01015
APCL,EQ,143,149.25,139.8,144.4,143.7,136.85,65970,9527583.5,13-Jul-20,2205,INE071F01012
APCOTEXIND,EQ,132,132.05,128,128.85,128.05,130.8,57249,7437400.8,13-Jul-20,1336,INE116A01032
APEX,EQ,232.95,233.4,225,225.45,225,231.3,159560,36264252.55,13-Jul-20,3387,INE346W01013
APLAPOLLO,EQ,1735,1794.5,1735,1776.65,1780,1733.85,30021,52827116.6,13-Jul-20,2642,INE702C01019
APLLTD,EQ,951,970,935.5,943.55,945,941.4,264209,251207980.5,13-Jul-20,14180,INE901L01018
APOLLO,EQ,107.5,124,105.15,120.35,120.7,106.05,1035026,121502192.7,13-Jul-20,15807,INE713T01010
APOLLOHOSP,EQ,1414.95,1442.9,1406.55,1431.45,1433.9,1402.45,769109,1098378078,13-Jul-20,35934,INE437A01024
APOLLOPIPE,EQ,328,339,324,324.55,325.5,321.25,55210,18065572,13-Jul-20,1359,INE126J01016
APOLLOTYRE,EQ,114.35,115.25,112.25,114.1,113.85,113.2,3529042,401006369.9,13-Jul-20,15864,INE438A01022
APOLSINHOT,EQ,446,470.05,439,457.45,461,445.3,1618,733703.75,13-Jul-20,258,INE451F01024
APTECHT,EQ,108.75,110.45,105.8,106.25,106.05,110.35,186287,20056177.05,13-Jul-20,4171,INE266F01018
ARCHIDPLY,EQ,29,29.65,26.5,27.1,27.25,28.45,90968,2508206.65,13-Jul-20,1086,INE877I01016
ARCHIES,EQ,13.4,13.4,12.55,12.8,12.9,13.05,16652,213352.85,13-Jul-20,126,INE731A01020
ARCOTECH,BE,3.05,3.05,3.05,3.05,3.05,3.2,6349,19364.45,13-Jul-20,21,INE574I01035
ARENTERP,EQ,11.45,11.45,10.45,10.85,10.85,10.95,146,1546.5,13-Jul-20,25,INE610C01014
ARIES,EQ,60.1,63.1,60.1,61.35,61.6,61.05,12467,768764.65,13-Jul-20,318,INE298I01015
ARIHANT,EQ,16,16,15.2,15.75,15.8,15.9,2826,44491.15,13-Jul-20,42,INE413D01011
ARIHANTSUP,BE,26.05,26.05,24.5,25,25,25.5,1306,32520.45,13-Jul-20,13,INE643K01018
ARMANFIN,EQ,532.6,546,505,511.85,510.1,530.8,14141,7379169.85,13-Jul-20,1350,INE109C01017
AROGRANITE,EQ,26.05,26.1,24.15,24.85,24.9,24.8,7944,196320,13-Jul-20,162,INE210C01013
ARROWGREEN,BE,43.2,47.15,43.2,45.7,44.2,45.25,2959,135579.8,13-Jul-20,35,INE570D01018
ARSHIYA,BE,11,11,10.3,10.45,10.35,10.5,22808,245216.7,13-Jul-20,69,INE968D01022
ARSSINFRA,EQ,14.45,14.75,13.6,14.05,13.8,14.3,20145,282682.65,13-Jul-20,74,INE267I01010
ARTEMISMED,EQ,187.8,187.8,176.6,179.9,180,179.7,1413,257641.35,13-Jul-20,23,INE025R01013
ARVIND,EQ,34.2,34.75,32.8,33.2,33.2,34.05,1520222,50841913.55,13-Jul-20,4738,INE034A01011
ARVINDF-RE,BE,47.45,50.5,31.5,38.15,39.5,52.45,725946,27711706.6,13-Jul-20,1267,INE955V20013
ARVINDFASN,EQ,166.8,166.8,157.05,157.05,157.05,165.3,199856,31910826.15,13-Jul-20,3536,INE955V01021
ARVSMART,EQ,84.1,85,79.4,81.2,80,84.25,119829,9869793.2,13-Jul-20,2536,INE034S01021
ASAHIINDIA,EQ,173.15,175.45,172.35,173,173.95,174.7,10787,1877512.25,13-Jul-20,479,INE439A01020
ASAHISONG,EQ,152.9,170,152,161.5,162,144.4,188868,30862282.55,13-Jul-20,5562,INE228I01012
ASAL,BE,19,20.05,19,19.05,19.05,19.65,1110,21251.5,13-Jul-20,12,INE900C01027
ASALCBR,EQ,259.7,259.7,248.6,252.65,251.3,252.05,38098,9663204.7,13-Jul-20,1082,INE073G01016
ASHAPURMIN,EQ,46.7,46.7,45.4,46.7,46.7,44.5,242538,11306304.3,13-Jul-20,410,INE348A01023
ASHIANA,EQ,67.9,67.9,63.15,63.85,63.85,65.15,20726,1338776.85,13-Jul-20,396,INE365D01021
ASHIMASYN,BE,5.6,5.85,5.35,5.35,5.35,5.6,25442,138100.25,13-Jul-20,77,INE440A01010
ASHOKA,EQ,62.95,63.3,61.8,62.1,62.4,62.15,747023,46610294.8,13-Jul-20,3607,INE442H01029
ASHOKLEY,EQ,51.6,52.45,50.6,50.8,50.9,51.15,22919466,1179324379,13-Jul-20,53292,INE208A01029
ASIANHOTNR,EQ,57.8,58.2,56.2,57.25,57.05,56.2,22886,1314527.65,13-Jul-20,284,INE363A01022
ASIANPAINT,EQ,1708,1732.9,1700,1705.65,1705,1703.5,1289791,2213649824,13-Jul-20,57914,INE021A01026
ASIANTILES,EQ,209.9,212,207.1,209.75,209,208.85,14439,3018087.9,13-Jul-20,237,INE022I01019
ASLIND,SM,6.25,6.25,6.25,6.25,6.25,6.55,8000,50000,13-Jul-20,2,INE617I01024
ASPINWALL,EQ,132,135.85,122.5,125.7,122.6,129.8,40755,5336963.55,13-Jul-20,798,INE991I01015
ASTEC,EQ,971.9,974,910.9,933.25,938.8,970.8,137770,129782692.1,13-Jul-20,8458,INE563J01010
ASTERDM,EQ,124.15,124.75,122.7,123.25,123.25,123.15,107819,13304330.6,13-Jul-20,3039,INE914M01019
ASTRAL,EQ,931.6,944,920.1,932.75,942.95,921.35,94524,87736115.6,13-Jul-20,7774,INE006I01046
ASTRAMICRO,EQ,123,123.45,114.1,115.2,114.85,122.4,2309700,270948841.9,13-Jul-20,16932,INE386C01029
ASTRAZEN,EQ,3447.55,3451,3330.1,3340.95,3336,3425.8,35351,119401407.4,13-Jul-20,5702,INE203A01020
ASTRON,EQ,39,39,38.05,38.15,38.05,38.85,28552,1096416,13-Jul-20,283,INE646X01014
ATFL,EQ,530,530,516.2,519.2,517.35,527.25,6321,3311103.25,13-Jul-20,612,INE209A01019
ATLANTA,EQ,11.05,11.15,10.15,10.4,10.4,10.65,59499,629541.45,13-Jul-20,286,INE285H01022
ATLASCYCLE,BE,56.95,56.95,52.3,52.35,52.3,55.05,17174,908936.85,13-Jul-20,233,INE446A01025
ATNINTER,BE,0.15,0.2,0.15,0.15,0.15,0.15,5856,903.4,13-Jul-20,7,INE803A01027
ATUL,EQ,4650.05,4695,4600,4606.65,4603,4631.75,12815,59252343.45,13-Jul-20,2829,INE100A01010
ATULAUTO,EQ,171.85,171.85,165.15,166.6,166.05,167.6,53536,8980809.9,13-Jul-20,1240,INE951D01028
AUBANK,EQ,635,646,617,624.55,625,622.3,696280,442169743.7,13-Jul-20,37111,INE949L01017
AURIONPRO,EQ,48.05,50.45,48,50.45,50.45,48.05,18373,917721.45,13-Jul-20,158,INE132H01018
AUROPHARMA,EQ,827.1,827.7,806.6,809.5,810.55,820.75,3076468,2506770300,13-Jul-20,65736,INE406A01037
AUSOMENT,EQ,31.6,31.65,27.95,29.15,28.95,29.85,6648,196920.4,13-Jul-20,194,INE218C01016
AUTOAXLES,EQ,573.6,576.1,544.4,545.85,546,572.2,19564,10862423.7,13-Jul-20,1577,INE449A01011
AUTOIND,BE,20.35,20.35,18.7,19.55,19.2,19.4,16551,325243.2,13-Jul-20,87,INE718H01014
AUTOLITIND,EQ,16.8,17.2,16.4,16.95,16.85,16.4,14297,240809.3,13-Jul-20,309,INE448A01013
AVADHSUGAR,EQ,182,182,176,177.05,177.4,183.3,57051,10142830.05,13-Jul-20,1102,INE349W01017
AVANTIFEED,EQ,485.6,485.6,465,468.95,468.5,481.25,349151,165008331.5,13-Jul-20,13256,INE871C01038
AVTNPL,EQ,38.7,39.5,37.7,38.9,39.5,38.65,185044,7126728.65,13-Jul-20,1206,INE488D01021
AXISBANK,EQ,443.95,446.4,432.75,440.05,441,439.6,21326996,9363067007,13-Jul-20,240240,INE238A01034
AXISCADES,EQ,65.7,70,65,65.65,66.35,66.85,84918,5725935.5,13-Jul-20,692,INE555B01013
AXISGOLD,EQ,4295,4300,4270,4294.9,4300,4295.9,1316,5639233.65,13-Jul-20,223,INF846K01347
AXISNIFTY,EQ,1119,1119,1084.32,1103.01,1103.25,1084.31,209,230113.03,13-Jul-20,47,INF846K01ZL0
AYMSYNTEX,EQ,22.85,23.3,22.1,22.6,22.65,22.85,5979,136618.85,13-Jul-20,145,INE193B01039
BAFNAPH,BE,22.4,22.4,22.4,22.4,22.4,22.4,162,3628.8,13-Jul-20,6,INE878I01022
BAGFILMS,BE,2.65,2.85,2.65,2.75,2.75,2.75,68343,184083.65,13-Jul-20,124,INE116D01028
BAJAJ-AUTO,EQ,2898.9,2910,2876.8,2900,2903.1,2894.7,481614,1395589088,13-Jul-20,24826,INE917I01010
BAJAJCON,EQ,143.9,159.9,143.25,157.3,158.7,143.9,4241508,654497986.4,13-Jul-20,44079,INE933K01021
BAJAJELEC,EQ,397.95,406,393.25,395.35,395,395.3,115712,46090884.75,13-Jul-20,3369,INE193E01025
BAJAJFINSV,EQ,6574,6592.4,6400,6461.45,6499.35,6483.8,810726,5247991171,13-Jul-20,75216,INE918I01018
BAJAJHIND,EQ,6.2,6.3,5.9,5.95,5.95,6.15,4398151,26268435.6,13-Jul-20,5417,INE306A01021
BAJAJHLDNG,EQ,2765,2765,2681.2,2723.25,2716,2732.75,128517,348493330.8,13-Jul-20,6173,INE118A01012
BAJFINANCE,EQ,3360,3378,3216.2,3234.6,3244.6,3314.15,13136482,43112330184,13-Jul-20,447486,INE296A01024
BALAJITELE,EQ,80.4,80.9,77.9,78.3,78.2,79.3,41484,3288299.55,13-Jul-20,1170,INE794B01026
BALAMINES,EQ,593.9,635.9,587.1,626.5,630,589.4,838680,515159271.4,13-Jul-20,21442,INE050E01027
BALAXI,EQ,120.25,131.25,120.25,130.15,130.5,125,13338,1730688.2,13-Jul-20,264,INE618N01014
BALKRISHNA,BE,14.15,14.85,13.65,14.85,14.85,14.15,14446,212042.85,13-Jul-20,58,INE875R01011
BALKRISIND,EQ,1275,1295.95,1261,1277.45,1278,1264,1014046,1300843287,13-Jul-20,39147,INE787D01026
BALLARPUR,BE,1.65,1.65,1.6,1.6,1.6,1.65,1508934,2428590.5,13-Jul-20,386,INE294A01037
BALMLAWRIE,EQ,111.6,111.95,108.8,109.35,109.5,111,201089,22157287.8,13-Jul-20,2683,INE164A01016
BALPHARMA,EQ,44,44.1,42.1,43.55,43.75,43,14900,645995.55,13-Jul-20,239,INE083D01012
BALRAMCHIN,EQ,129.75,129.8,125.65,126.15,126.2,128.7,1154111,146520817.9,13-Jul-20,12662,INE119A01028
BANARBEADS,EQ,40.45,41.95,39.5,40.65,40.95,41,5757,235811.1,13-Jul-20,242,INE655B01011
BANARISUG,EQ,1089,1098.95,1059,1065.85,1065,1070,1442,1564853.35,13-Jul-20,375,INE459A01010
BANCOINDIA,EQ,87.75,90,86.1,86.45,86.35,88,281857,24777264.35,13-Jul-20,2835,INE213C01025
BANDHANBNK,EQ,378,382.75,367.35,370.1,368.95,373.95,10149824,3793527243,13-Jul-20,104509,INE545U01014
BANG,EQ,19.35,19.6,18.5,19.3,19.5,18.9,5187,99328.3,13-Jul-20,102,INE863I01016
BANKA,SM,71.25,71.25,71.25,71.25,71.25,70,1200,85500,13-Jul-20,1,INE862Y01015
BANKBARODA,EQ,52,52.45,50.15,50.55,50.5,51.6,31368155,1598009573,13-Jul-20,72709,INE028A01039
BANKBEES,EQ,226.04,229.15,221.8,222.51,222.5,226.04,2148571,482396384.6,13-Jul-20,10001,INF204KB15I9
BANKINDIA,EQ,49.9,49.9,48,48.25,48.2,49.3,1888289,92139858.35,13-Jul-20,13080,INE084A01016
BANSWRAS,EQ,74,74.05,68.6,70.65,70.3,74.2,54480,3870893.65,13-Jul-20,1300,INE629D01012
BARTRONICS,BZ,2.85,2.85,2.75,2.75,2.75,2.85,910,2512.5,13-Jul-20,11,INE855F01034
BASF,EQ,1224,1344.3,1202.55,1325.85,1340.95,1192.85,470920,609587556.2,13-Jul-20,29130,INE373A01013
BASML,EQ,94.05,97.25,91.55,92.95,92.55,93.7,8073,755621.25,13-Jul-20,204,INE186H01014
BATAINDIA,EQ,1280.95,1280.95,1245.3,1251.85,1256,1270.95,1266076,1593948166,13-Jul-20,45570,INE176A01028
BAYERCROP,EQ,5789,5901.05,5680,5712.15,5713.7,5788.35,15322,88514854.75,13-Jul-20,3963,INE462A01022
BBL,EQ,787.85,792.9,771,774.7,772,787.5,5687,4429639.6,13-Jul-20,827,INE464A01028
BBTC,EQ,1248.15,1270,1221,1231.1,1226.1,1226,596133,745091378.5,13-Jul-20,24813,INE050A01025
BCG,BE,7.6,7.6,7.6,7.6,7.6,7.95,346748,2635284.8,13-Jul-20,698,INE425B01027
BCP,EQ,4.95,4.95,4.85,4.85,4.85,4.9,262734,1279743.95,13-Jul-20,350,INE905P01028
BDL,EQ,408.8,415,395.5,398.35,399.5,405.85,1426942,578458760,13-Jul-20,29921,INE171Z01018
BEARDSELL,BE,8.2,8.7,8,8.1,8.1,8.4,1349,10912.85,13-Jul-20,11,INE520H01022
BEDMUTHA,EQ,14.05,15.45,14.05,14.85,14.85,14.75,15390,227854.05,13-Jul-20,79,INE844K01012
BEL,EQ,100.7,101.35,97.7,98.5,98.15,99.7,10791094,1071827046,13-Jul-20,72650,INE263A01024
BEML,EQ,648,648,636.1,639.85,638,637.1,394808,253152024.8,13-Jul-20,13539,INE258A01016
BEPL,EQ,51,51.2,49.8,50.05,50.25,50.85,389034,19584483.9,13-Jul-20,1742,INE922A01025
BERGEPAINT,EQ,499.55,507.95,497.5,499.75,498.8,498.55,858326,431239889.2,13-Jul-20,14257,INE463A01038
BETA,SM,64,64,64,64,64,61.95,800,51200,13-Jul-20,1,INE351Y01019
BFINVEST,EQ,296.05,324,296.05,307.1,307.7,296.4,96342,30267278.55,13-Jul-20,4615,INE878K01010
BFUTILITIE,EQ,198.85,206.5,197.55,200.75,200,197.15,340303,68943562.9,13-Jul-20,7547,INE243D01012
BGRENERGY,EQ,54.5,54.8,50.3,50.95,50.75,53.55,447783,23239689.5,13-Jul-20,3668,INE661I01014
BHAGERIA,EQ,117.95,117.95,115,115.35,115,114.9,45577,5297204.5,13-Jul-20,897,INE354C01027
BHAGYANGR,EQ,17,17.45,16.6,17,17,17,21352,361900.15,13-Jul-20,123,INE458B01036
BHAGYAPROP,EQ,22.1,23.25,21.55,23,22.8,22.7,20351,464011.95,13-Jul-20,137,INE363W01018
BHANDARI,EQ,1.4,1.5,1.4,1.4,1.45,1.45,306135,429007.3,13-Jul-20,170,INE474E01029
BHARATFORG,EQ,359,377.9,358.3,369.05,368,354.5,8621256,3193496589,13-Jul-20,93328,INE465A01025
BHARATGEAR,EQ,42.5,46,41.5,44.8,44.6,42.45,22586,1001167.15,13-Jul-20,562,INE561C01019
BHARATRAS,EQ,9992.95,10100,9500,9666.65,9750,9650.75,26681,260968454.7,13-Jul-20,8263,INE838B01013
BHARATWIRE,EQ,22.3,22.5,21.75,21.9,21.75,22.3,14472,318706.1,13-Jul-20,175,INE316L01019
BHARTIARTL,EQ,574.5,589,570,586.8,586.6,574.7,16353967,9492769916,13-Jul-20,178405,INE397D01024
BHEL,EQ,42.45,43,41.8,42.6,42.6,41.4,44813674,1900118978,13-Jul-20,65625,INE257A01026
BIGBLOC,EQ,29.15,30.2,29,29.9,29.15,29.55,138417,4071151.1,13-Jul-20,94,INE412U01017
BIL,EQ,142.1,149.35,142.1,144,144,142.3,8978,1301615,13-Jul-20,83,INE828A01016
BILENERGY,EQ,1.2,1.2,1.15,1.2,1.2,1.15,1453644,1736397.85,13-Jul-20,461,INE607L01029
BINDALAGRO,EQ,12,12.7,12,12.6,12.3,12.2,24066,297806.85,13-Jul-20,226,INE143A01010
BIOCON,EQ,446.95,446.95,412.75,414.85,415,414.3,20181221,8529492496,13-Jul-20,229508,INE376G01013
BIOFILCHEM,BE,14.05,14.05,14.05,14.05,14.05,13.4,31493,442476.65,13-Jul-20,213,INE829A01014
BIRLACABLE,EQ,51.15,52.85,51,51.6,51.5,51.3,67780,3517453.5,13-Jul-20,621,INE800A01015
